"Product ID",SKU,"Matrix ID","Product Code",Name,Description,"Description HTML","Stock Type","Stock Level","Price (RRP)","Trade Price",Categories,Brand,"Product Range",Material,Size,Height,Length,Width,Weight,Colour,Image,"Created At","Updated At","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10"
209,PASKALYPSOSETPINKS/M,1785,paskalstpnk,"Passion Kalypso Set Pink PinkS/M","Pretty top and panties set with black lace edging. Available in pink. All products come packaged in their own branded boxes.","<p>Pretty top and panties set with black lace edging. Available in pink. All products come packaged in their own branded boxes.</p>","Stock Line",red,19.9900,9.5800,Passion,Passion,"Passion Kalypso Set Pink","70% Polyester/30% Poliamid",S/M,4,21,15,0.1300,Pink,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_set_pink.jpg,"2016-02-12 11:01:00","2017-12-13 15:46:45",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_set_pink.jpg,,,,,,,,,
210,PASKALYPSOPANTIESBLACKL/XL,1786,paskalpanblk,"Passion Kalypso Panties Black BlackL/XL","Pretty panties with black lace band. Available in black. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in black. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties Black","70% Polyester/30% Poliamid",L/XL,4,14,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_black.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:13",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_black.jpg,,,,,,,,,
211,PASKALYPSOPANTIESBLACKS/M,1787,paskalpanblk,"Passion Kalypso Panties Black BlackS/M","Pretty panties with black lace band. Available in black. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in black. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties Black","70% Polyester/30% Poliamid",S/M,4,14,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_black.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:15",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_black.jpg,,,,,,,,,
212,PASKALYPSOPANTIESWHITEL/XL,1788,paskalpanwht,"Passion Kalypso Panties White WhiteL/XL","Pretty panties with black lace band. Available in white. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in white. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties White","70% Polyester/30% Poliamid",L/XL,4,14,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:11",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_white.jpg,,,,,,,,,
213,PASKALYPSOPANTIESWHITES/M,1789,paskalpanwht,"Passion Kalypso Panties White WhiteS/M","Pretty panties with black lace band. Available in white. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in white. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties White","70% Polyester/30% Poliamid",S/M,4,14,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:13",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_white.jpg,,,,,,,,,
214,PASKALYPSOPANTIESPINKL/XL,1790,paskalpanpnk,"Passion Kalypso Panties Pink PinkL/XL","Pretty panties with black lace band. Available in pink. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in pink. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties Pink","70% Polyester/30% Poliamid",L/XL,4,14,10,0.0300,Pink,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_pink.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:04",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_pink.jpg,,,,,,,,,
215,PASKALYPSOPANTIESPINKS/M,1791,paskalpanpnk,"Passion Kalypso Panties Pink PinkS/M","Pretty panties with black lace band. Available in pink. All products come packaged in their own branded boxes.","<p>Pretty panties with black lace band. Available in pink. All products come packaged in their own branded boxes.</p>",Discontinued,green,9.9900,4.5500,Passion,Passion,"Passion Kalypso Panties Pink","70% Polyester/30% Poliamid",S/M,4,14,10,0.0300,Pink,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_pink.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:16",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskalypso_pink.jpg,,,,,,,,,
216,PASKISSKISSBLACKL/XL,1796,paskissblk,"Passion Kiss Kiss Black BlackL/XL","Kiss Kiss is a pretty thong in black with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in black with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss Black","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",L/XL,2,21,15,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_black.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:12",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_black.jpg,,,,,,,,,
217,PASKISSKISSBLACKS/M,1797,paskissblk,"Passion Kiss Kiss Black BlackS/M","Kiss Kiss is a pretty thong in black with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in black with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,red,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss Black","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",S/M,2,21,15,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_black.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_black.jpg,,,,,,,,,
218,PASKISSKISSWHITEL/XL,1798,paskisswht,"Passion Kiss Kiss White WhiteL/XL","Kiss Kiss is a pretty thong in white with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in white with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss White","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",L/XL,2,21,15,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:11",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,,,,,,,,,
219,PASKISSKISSWHITES/M,1799,paskisswht,"Passion Kiss Kiss White WhiteS/M","Kiss Kiss is a pretty thong in white with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in white with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,amber,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss White","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",S/M,2,21,15,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,,,,,,,,,
220,PASKISSKISSREDL/XL,1800,paskissrd,"Passion Kiss Kiss Red RedL/XL","Kiss Kiss is a pretty thong in red with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in red with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,red,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss Red","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",L/XL,2,21,15,0.0500,Red,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,,,,,,,,,
221,PASKISSKISSREDS/M,1801,paskissrd,"Passion Kiss Kiss Red RedS/M","Kiss Kiss is a pretty thong in red with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Kiss Kiss is a pretty thong in red with detailing at the back. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,5.5000,2.5000,Passion,Passion,"Passion Kiss Kiss Red","Mixed Fibres, Akryl/Elastane/Cotton/Polyamid",S/M,2,21,15,0.0500,Red,https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,"2016-02-12 11:01:00","2017-09-15 16:56:11",https://www.alterego-lingerie.com/media/catalog/product/p/a/paskisskiss_white.jpg,,,,,,,,,
222,PASMADNESSSILVERL/XL,1818,pasmadsilv,"Passion Madness Silver SilverL/XL","Sensational bra top and hot pant set. Trendy clubwear or playful lingerie. The top feature lace-up bust. Briefs feature lace-up front. Available in silver (black version also available). All products come packaged in their own branded boxes.","<p>Sensational bra top and hot pant set. Trendy clubwear or playful lingerie. The top feature lace-up bust. Briefs feature lace-up front. Available in silver (black version also available). All products come packaged in their own branded boxes.</p>",Discontinued,amber,19.4900,8.8100,Passion,Passion,"Passion Madness Silver","100% Polyamide",L/XL,4,21,15,0.1300,Silver,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmadness_silver.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmadness_silver.jpg,,,,,,,,,
224,PASMAIDL/XL,1820,pasmaid,"Passion Maid Black/WhiteL/XL","Fantastic fantasy wear! See through naughty maid outfit which includes matching choker, cuffs, garter and string. Available in black/white. ","<p>Fantastic fantasy wear! See through naughty maid outfit which includes matching choker, cuffs, garter and string. Available in black/white. </p>",Discontinued,green,16.9900,7.6400,Passion,Passion,"Passion Maid","65% polyester/35% cotton",L/XL,4,21,15,0.1100,Black/White,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmaid.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmaid.jpg,,,,,,,,,
226,PASMAIDLOVEL/XL,1822,pasmaidlov,"Passion Maid Love Black/WhiteL/XL","Sexy and fun apron style halter neck chemise. In sheer black tulle edged with white, with pocket design and matching string. Available in black. All products come packaged in their own branded boxes.","<p>Sexy and fun apron style halter neck chemise. In sheer black tulle edged with white, with pocket design and matching string. Available in black. All products come packaged in their own branded boxes.</p>",Discontinued,green,16.9900,7.6400,Passion,Passion,"Passion Maid Love","90% Polyester/10% Elastane",L/XL,4,21,15,0.1000,Black/White,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmaidlove.jpg,"2016-02-12 11:01:00","2017-09-15 16:55:48",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasmaidlove.jpg,,,,,,,,,
256,PASREMIBLACKL/XL,1896,pasremiblk,"Passion Remi Black BlackL/XL","Remi is a pretty thong in black with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Remi is a pretty thong in black with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,4.9900,2.3100,Passion,Passion,"Passion Remi Black","65% Elastane/ 35% Cotton",L/XL,4,21,15,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_black.jpg,"2016-02-12 11:01:02","2017-09-15 16:56:08",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_black.jpg,,,,,,,,,
257,PASREMIBLACKS/M,1897,pasremiblk,"Passion Remi Black BlackS/M","Remi is a pretty thong in black with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Remi is a pretty thong in black with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,4.9900,2.3100,Passion,Passion,"Passion Remi Black","65% Elastane/ 35% Cotton",S/M,4,21,15,0.0700,Black,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_black.jpg,"2016-02-12 11:01:02","2017-09-15 16:55:27",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_black.jpg,,,,,,,,,
260,PASREMIREDL/XL,1900,pasremird,"Passion Remi Red RedL/XL","Remi is a pretty thong in red with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.","<p>Remi is a pretty thong in red with detailing at the front. Other colours are available. Two size options. All products come packaged in their own branded boxes.</p>",Discontinued,green,4.9900,2.3100,Passion,Passion,"Passion Remi Red","65% Elastane/ 35% Cotton",L/XL,4,21,15,0.0700,Red,https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_red.jpg,"2016-02-12 11:01:02","2017-09-15 16:56:04",https://www.alterego-lingerie.com/media/catalog/product/p/a/pasremi_red.jpg,,,,,,,,,
